timestamp,power_draw_W
1617409041,203561.55000000002
1617409042,203544.36000000063
1617409043,202535.02000000008
1617409044,210529.34000000026
1617409045,211784.14999999985
1617409046,204982.61000000036
1617409047,199590.47000000067
1617409048,205674.83000000063
1617409049,209164.88000000012
1617409050,209330.20999999985
1617409051,203760.82000000007
1617409052,202328.78999999998
1617409053,204637.99999999985
1617409054,206159.3000000001
1617409055,208298.31000000032
1617409056,203663.11999999982
1617409057,205679.7100000001
1617409058,210612.90999999995
1617409059,208389.1000000003
1617409060,207569.63999999996
1617409061,212123.41999999984
1617409062,206804.74999999988
1617409063,207038.50999999966
1617409064,207225.21000000002
1617409065,204688.8099999999
1617409066,208782.70000000036
1617409067,208575.70000000033
1617409068,199346.0100000004
1617409069,188395.99000000002
1617409070,178611.08999999997
1617409071,177478.96000000008
1617409072,174126.71000000005
1617409073,185867.56000000008
1617409074,204650.59000000067
1617409075,205961.05000000008
1617409076,206397.4900000001
1617409077,205636.99000000017
1617409078,212962.24000000022
1617409079,205126.81000000043
1617409080,201922.24000000008
1617409081,200193.5800000005
1617409082,212257.48
1617409083,210851.75999999986
1617409084,205986.58000000002
1617409085,203507.4899999999
