timestamp,power_draw_W
1617463800,188039.00000000017
1617463801,188171.9100000004
1617463802,186904.98000000036
1617463803,180745.1299999999
1617463804,182411.75000000006
1617463805,187531.10999999984
1617463806,201141.44999999995
1617463807,199960.8499999995
1617463808,204066.97000000003
1617463809,198928.9199999997
1617463810,196901.27
1617463811,192855.10000000044
1617463812,203004.21999999927
1617463813,195311.58000000007
1617463814,200600.21000000017
1617463815,199950.47000000044
1617463816,199961.92000000048
1617463817,196785.0500000005
1617463818,203299.60999999967
1617463819,194062.97000000003
1617463820,198825.77999999988
1617463821,200044.66000000003
1617463822,195516.51000000027
1617463823,189194.6400000002
1617463824,197108.98000000027
1617463825,196212.68999999997
1617463826,200388.06999999975
1617463827,191014.3700000004
1617463828,193434.00999999972
1617463829,200414.16999999975
1617463830,193561.11000000025
1617463831,195427.76000000004
1617463832,199700.38999999975
1617463833,194671.51999999976
1617463834,197867.8600000002
1617463835,193333.25999999998
1617463836,187485.53999999983
1617463837,193485.63999999958
1617463838,191849.1400000002
1617463839,188165.5700000001
1617463840,196569.0500000001
1617463841,185409.99999999988
1617463842,176458.46000000014
1617463843,182547.3
1617463844,174673.98999999964
1617463845,200070.97999999992
1617463846,196420.7299999998
1617463847,196272.76999999964
1617463848,201844.54999999964
1617463849,197525.4400000001
1617463850,197187.2300000003
1617463851,192810.90000000005
1617463852,203694.89999999994
1617463853,197703.40999999992
1617463854,199906.05000000022
1617463855,191729.46000000008
1617463856,190451.5399999999
1617463857,196949.41999999998
1617463858,198901.44999999998
1617463859,195961.65000000029
1617463860,200664.04999999958
1617463861,196735.42000000054
1617463862,193378.50000000023
1617463863,198973.72999999978
1617463864,194213.53000000023
1617463865,202288.67000000013
1617463866,194007.91999999984
1617463867,192796.26999999964
1617463868,194652.77999999982
1617463869,202670.3900000002
1617463870,199611.6399999999
1617463871,191645.0300000003
1617463872,199622.11000000025
1617463873,185991.52000000034
1617463874,192125.09999999995
1617463875,197408.6299999998
1617463876,194777.59000000023
1617463877,193621.0699999998
1617463878,191160.55999999994
1617463879,192271.30000000042
1617463880,189857.62000000008
1617463881,187964.04000000033
1617463882,169953.66000000012
1617463883,172127.91999999975
1617463884,157899.03999999975
1617463885,169333.10999999975
1617463886,194273.97000000044
1617463887,201813.8100000003
1617463888,201374.76999999996
1617463889,203709.46000000005
1617463890,191386.62999999986
1617463891,202428.27999999953
1617463892,195407.87999999957
1617463893,196946.70000000013
1617463894,194755.13999999998
1617463895,198094.85999999996
1617463896,197475.06000000008
1617463897,201119.62
1617463898,190078.86999999988
1617463899,188790.81000000003
1617463900,194696.23999999973
1617463901,193832.6699999997
1617463902,200288.96000000037
1617463903,190652.68999999994
1617463904,191039.79000000012
1617463905,192989.13000000003
1617463906,198409.7700000002
1617463907,197131.21000000022
1617463908,195480.27000000028
1617463909,188282.72999999992
1617463910,199733.2100000003
1617463911,195332.93999999992
1617463912,198367.91000000018
1617463913,196543.61000000007
1617463914,194861.3500000001
1617463915,194019.67999999982
1617463916,193231.36999999988
1617463917,196084.79
1617463918,192124.0799999999
1617463919,192657.21999999988
1617463920,181988.96999999986
1617463921,180976.0099999998
1617463922,174160.39999999988
1617463923,166667.9
1617463924,161074.0299999999
1617463925,158450.16
1617463926,170483.2400000001
1617463927,193257.24000000008
1617463928,191618.02999999974
1617463929,198678.25999999998
1617463930,197413.88999999984
1617463931,193987.26999999996
1617463932,199346.72999999972
1617463933,199203.57999999958
1617463934,204457.01999999952
1617463935,196062.2800000002
1617463936,200019.6700000001
1617463937,198329.10999999993
1617463938,197562.41000000024
1617463939,191736.95000000004
1617463940,202592.20999999976
1617463941,203267.45999999982
1617463942,198286.74000000005
1617463943,195429.48999999985
1617463944,187600.84999999995
1617463945,196576.51999999987
1617463946,200903.70999999967
1617463947,199869.82
1617463948,195995.81000000006
1617463949,192095.22999999998
1617463950,200048.77999999994
1617463951,195338.8100000002
1617463952,199070.47999999978
1617463953,197278.8000000004
1617463954,199446.4599999999
1617463955,196431.72999999984
1617463956,197523.3899999998
1617463957,197646.26000000024
1617463958,199760.3600000002
1617463959,195030.2200000001
1617463960,181322.03000000032
1617463961,177416.6100000001
1617463962,177362.87999999995
1617463963,175957.83000000037
1617463964,194999.61000000004
1617463965,196099.91999999987
1617463966,188185.74999999968
1617463967,194863.33000000054
1617463968,189484.21999999983
1617463969,195180.27000000028
1617463970,189705.08999999985
1617463971,189035.42999999993
1617463972,191959.95000000027
1617463973,201187.41000000027
1617463974,199365.65999999986
1617463975,195078.51000000015
1617463976,198593.72000000064
1617463977,198081.0399999998
1617463978,189049.0100000001
1617463979,191320.39000000045
1617463980,195449.35999999993
1617463981,200692.96000000008
1617463982,195333.30999999997
1617463983,200661.56000000006
1617463984,193496.55999999994
1617463985,191814.62000000017
1617463986,187057.03999999992
1617463987,195488.24999999983
1617463988,194145.86
1617463989,186268.10000000024
1617463990,193305.28999999998
1617463991,191950.38000000006
1617463992,196573.58000000028
1617463993,193351.78000000017
1617463994,179537.48000000036
1617463995,196647.91000000015
1617463996,198407.8700000003
1617463997,190064.86000000034
1617463998,195527.32999999967
1617463999,191857.21999999968
1617464000,200108.2800000002
1617464001,184280.83999999976
1617464002,172979.04999999996
1617464003,169042.11999999997
1617464004,169339.56999999983
1617464005,192794.2600000001
1617464006,191712.20000000013
1617464007,192547.0699999998
1617464008,191763.79999999984
1617464009,196607.86999999965
1617464010,197125.56000000026
1617464011,193426.89000000004
1617464012,193189.34000000014
1617464013,200712.74000000002
1617464014,199130.05999999985
1617464015,197520.1299999997
1617464016,198590.3399999996
