timestamp,power_draw_W
1617235411,208742.97000000032
1617235412,220549.44000000015
1617235413,207746.1700000001
1617235414,203284.64000000022
1617235415,203084.8600000002
1617235416,204852.49999999988
1617235417,193602.0599999997
1617235418,211245.3699999999
1617235419,208610.44999999958
1617235420,213959.8800000001
1617235421,214700.0499999998
1617235422,211268.91999999958
1617235423,213193.91
1617235424,216399.64999999985
1617235425,210712.8099999998
1617235426,213801.7299999998
1617235427,213390.80000000002
1617235428,211434.86000000013
1617235429,208534.91999999998
1617235430,211586.97999999984
1617235431,211137.69999999995
1617235432,211725.05999999994
1617235433,213001.23999999976
1617235434,211736.78000000003
1617235435,211561.6299999999
1617235436,212206.5699999998
1617235437,212334.92999999967
1617235438,214299.77999999962
1617235439,210750.4899999999
1617235440,213399.34000000026
1617235441,213453.0699999999
1617235442,208846.0099999998
1617235443,201558.4100000001
1617235444,211782.26999999973
1617235445,214537.26
1617235446,213306.3899999999
1617235447,208423.88999999975
1617235448,214815.16999999975
1617235449,214281.01000000036
1617235450,211522.36999999988
1617235451,206296.10999999996
1617235452,197045.56999999998
1617235453,204786.3499999998
1617235454,211256.5900000001
1617235455,214540.7200000003
1617235456,193778.41999999993
1617235457,212856.1299999997
1617235458,211571.47999999986
1617235459,209870.33000000022
1617235460,216414.90000000002
1617235461,207982.34000000014
1617235462,213892.43000000002
1617235463,217846.6199999997
1617235464,212967.59000000014
1617235465,211221.5899999996
1617235466,209516.05000000008
1617235467,217272.30999999953
1617235468,209471.35999999946
1617235469,216658.8899999999
1617235470,212973.10000000012
1617235471,212149.65000000014
1617235472,219051.40000000008
1617235473,216614.62000000002
1617235474,215771.9399999999
1617235475,215673.21000000005
1617235476,215901.6900000001
1617235477,215468.87999999998
1617235478,209700.46999999962
1617235479,203829.8099999996
1617235480,195789.46
1617235481,204618.90999999983
1617235482,196862.90999999992
1617235483,196704.00999999995
1617235484,198036.68999999983
1617235485,197798.3500000001
1617235486,219290.4799999997
1617235487,213611.90000000023
1617235488,216188.4099999997
1617235489,212613.99
1617235490,217080.59999999992
1617235491,220658.68000000008
1617235492,215565.97999999995
1617235493,206777.0599999995
1617235494,192275.8299999998
1617235495,215151.2599999998
1617235496,212257.86999999982
1617235497,217609.1299999997
1617235498,202381.6399999999
1617235499,207324.1900000002
1617235500,211442.62999999983
1617235501,209491.77999999997
1617235502,210873.14999999997
1617235503,210829.81999999934
1617235504,214702.16999999975
1617235505,211802.23000000016
1617235506,211961.6699999998
1617235507,211863.94999999966
1617235508,210245.01000000007
1617235509,209567.68999999986
1617235510,206114.3499999995
1617235511,212266.80000000008
1617235512,214640.95000000024
1617235513,213268.82999999955
1617235514,210622.19000000003
1617235515,208797.42000000013
1617235516,210827.74999999988
1617235517,210640.27000000037
1617235518,211864.29000000027
1617235519,208490.4900000002
1617235520,207862.12000000023
1617235521,208317.7299999997
1617235522,215882.5199999998
1617235523,208855.6499999998
1617235524,212894.57999999993
1617235525,209359.62999999983
1617235526,213622.02000000046
1617235527,212956.49999999997
1617235528,209186.20999999996
1617235529,209513.16000000015
1617235530,212463.79999999958
1617235531,211351.59000000014
1617235532,212150.50999999975
1617235533,204303.6800000001
1617235534,199133.5800000001
1617235535,209138.40000000005
1617235536,209724.48000000033
1617235537,212890.25000000003
1617235538,207110.38999999998
1617235539,196902.42999999993
1617235540,210573.8100000001
1617235541,206825.8499999998
1617235542,210105.95000000004
1617235543,208811.87000000005
1617235544,215379.56999999954
1617235545,204601.71000000008
1617235546,213123.66000000027
1617235547,210842.2799999998
1617235548,213150.49999999974
1617235549,213986.42000000013
1617235550,213567.74999999977
1617235551,216618.09000000032
1617235552,211885.45999999985
1617235553,212827.77999999982
1617235554,214399.06000000032
1617235555,210974.37000000008
1617235556,211949.03999999966
1617235557,213955.69000000015
1617235558,213909.79000000024
1617235559,210644.2
1617235560,215162.6900000003
1617235561,209111.54000000018
1617235562,215563.97999999992
1617235563,215117.55999999985
1617235564,214487.4900000002
1617235565,212506.69000000018
1617235566,215205.43999999983
1617235567,214935.69999999978
1617235568,212187.65999999965
1617235569,214879.80999999982
1617235570,199384.0700000002
1617235571,186984.25999999992
1617235572,185820.77000000022
1617235573,186314.4500000004
1617235574,181012.37999999983
1617235575,176683.43000000025
1617235576,181324.72000000003
1617235577,195611.28999999954
1617235578,201789.14999999973
1617235579,200260.67999999973
1617235580,212566.1200000002
1617235581,217559.05999999982
1617235582,210911.72999999984
1617235583,217769.5799999998
1617235584,216666.12000000017
1617235585,211036.12999999968
1617235586,217550.05999999997
1617235587,220471.7099999998
1617235588,216462.86999999953
1617235589,216138.14999999994
1617235590,209881.70999999996
1617235591,212624.99000000022
1617235592,215161.09999999998
1617235593,213511.19999999963
1617235594,217966.81000000017
1617235595,210201.76999999976
1617235596,218051.18000000002
1617235597,212511.76999999984
1617235598,216440.83999999968
1617235599,213952.82999999946
1617235600,209072.49999999968
1617235601,212792.43999999994
1617235602,217601.70999999953
1617235603,211175.66999999993
1617235604,214106.75000000023
1617235605,210862.0999999997
1617235606,217229.3799999997
1617235607,210187.5099999998
1617235608,214873.38999999975
1617235609,212767.3599999998
1617235610,212916.09999999986
1617235611,216072.9999999999
1617235612,219608.13999999993
1617235613,207468.43000000005
1617235614,207006.3199999997
1617235615,212652.57999999978
1617235616,210707.45999999956
1617235617,213911.8099999996
1617235618,211791.30999999997
1617235619,215452.18999999997
1617235620,212477.05999999976
1617235621,213929.24000000005
1617235622,213802.29999999976
1617235623,210504.61
1617235624,216720.25999999992
1617235625,213695.54999999967
1617235626,215955.01999999996
1617235627,216687.85999999978
1617235628,210116.77999999965
1617235629,215519.5
1617235630,221168.12999999963
1617235631,216551.3899999998
1617235632,217817.38999999984
1617235633,210824.01999999952
1617235634,219330.62000000005
1617235635,214154.3499999998
1617235636,215353.24000000005
1617235637,216815.13000000006
1617235638,212093.28999999978
1617235639,219591.40999999974
1617235640,213993.0199999997
1617235641,215290.87999999928
1617235642,211982.24000000017
1617235643,217727.75000000017
1617235644,214639.28000000017
1617235645,211514.5899999999
1617235646,212198.73000000019
1617235647,216052.12000000026
1617235648,214590.33000000022
1617235649,219382.15000000026
1617235650,211300.96999999997
1617235651,209596.94000000035
1617235652,212917.1200000002
1617235653,215391.43000000037
1617235654,213243.87000000005
1617235655,211949.60999999996
1617235656,215397.39000000013
1617235657,214394.11000000022
1617235658,215773.50000000006
1617235659,218107.95999999996
1617235660,213506.98000000013
1617235661,221260.38999999998
1617235662,221543.52000000002
1617235663,218808.2200000002
1617235664,215715.0200000001
1617235665,213923.99999999977
1617235666,219200.90999999995
1617235667,220542.36999999962
1617235668,216631.05999999982
1617235669,213025.37999999983
1617235670,199631.24000000002
1617235671,200385.12000000005
1617235672,205850.71999999986
1617235673,205799.95000000004
1617235674,217100.12000000008
1617235675,219746.42999999973
1617235676,219646.94000000006
1617235677,218555.74000000028
1617235678,213970.36
1617235679,218904.33999999988
1617235680,220077.80999999976
1617235681,216144.79000000042
1617235682,220201.89000000036
1617235683,213651.10000000033
1617235684,215570.05999999965
1617235685,215189.01999999996
1617235686,215189.39999999994
1617235687,217285.33000000022
1617235688,205879.8799999997
1617235689,208249.21000000028
1617235690,195576.62000000017
1617235691,196822.21000000002
1617235692,210106.71000000052
1617235693,213426.58000000028
1617235694,212287.29000000012
1617235695,211821.15999999983
1617235696,215890.64000000007
1617235697,206898.73000000004
1617235698,214253.85999999978
1617235699,212002.10000000006
1617235700,211642.1999999996
1617235701,211062.55000000008
1617235702,209169.8400000003
1617235703,212994.11999999973
1617235704,214192.42999999976
1617235705,217019.9000000001
1617235706,207142.35000000003
1617235707,221314.8300000001
1617235708,215146.40000000008
1617235709,214869.94999999984
1617235710,209556.8099999998
1617235711,216114.00999999972
1617235712,212020.78999999966
1617235713,210515.49000000002
1617235714,210153.02999999968
1617235715,211746.50000000006
1617235716,214381.2899999996
1617235717,213513.7
1617235718,209062.89999999994
1617235719,219446.78999999986
1617235720,209549.69999999995
1617235721,217961.68000000008
1617235722,210949.69000000006
1617235723,214236.07000000004
1617235724,210224.86000000007
1617235725,211267.84000000032
1617235726,213760.03
1617235727,213404.70999999973
1617235728,206659.33999999997
1617235729,217522.47000000006
1617235730,211565.4499999997
1617235731,214565.96000000002
1617235732,218606.01000000004
1617235733,214976.69000000006
1617235734,217894.08999999997
1617235735,213728.83999999973
1617235736,214118.87999999934
1617235737,220552.92999999964
1617235738,217055.37999999963
1617235739,221554.93999999962
1617235740,212674.25000000023
1617235741,221448.5099999995
1617235742,215061.8999999997
1617235743,212905.54
1617235744,216884.7599999998
1617235745,218628.52999999997
1617235746,216056.19999999975
1617235747,215453.90999999954
1617235748,217097.51999999973
1617235749,214387.77000000008
1617235750,213458.81000000023
1617235751,215043.99999999974
1617235752,206982.5599999999
1617235753,217263.8500000003
1617235754,218646.1199999998
1617235755,216388.25999999986
1617235756,214172.36999999994
1617235757,220961.56000000023
1617235758,211681.2700000001
1617235759,220684.84000000032
1617235760,217628.90999999992
1617235761,218212.0900000004
1617235762,213061.21000000046
1617235763,208894.69999999952
1617235764,201618.38000000006
1617235765,199100.98999999993
1617235766,195211.7899999995
1617235767,209584.83000000016
1617235768,216005.18999999977
1617235769,222800.9299999996
1617235770,218341.9500000001
1617235771,214333.0499999999
1617235772,218130.9400000001
1617235773,221138.24999999983
1617235774,216489.95000000007
1617235775,219345.6400000001
1617235776,215916.14000000013
1617235777,218527.84999999974
1617235778,211469.42000000036
1617235779,217710.56000000003
1617235780,216917.6699999999
1617235781,210582.80999999997
1617235782,215383.4199999998
1617235783,219226.4099999995
1617235784,216485.48999999953
1617235785,213565.92999999985
1617235786,219800.21000000028
1617235787,222826.42999999976
1617235788,219091.43000000008
1617235789,217421.48999999985
1617235790,213038.05999999974
1617235791,222831.8400000002
1617235792,217432.36999999956
1617235793,219141.40999999995
1617235794,216675.92999999988
1617235795,217734.83999999956
1617235796,217623.83000000002
1617235797,219671.19000000047
1617235798,218546.89999999988
1617235799,217862.43000000005
1617235800,221972.19999999958
1617235801,215980.04000000004
1617235802,213070.81000000008
1617235803,211636.1599999999
1617235804,216009.48000000004
1617235805,215820.16999999972
1617235806,215161.1999999995
1617235807,218101.16999999975
1617235808,214285.28000000014
1617235809,212362.18000000028
1617235810,214669.3600000001
1617235811,212436.23000000027
1617235812,211724.67000000004
1617235813,210094.82999999975
1617235814,210242.06999999977
1617235815,212509.7200000002
1617235816,216238.8499999999
1617235817,215205.23000000033
1617235818,211938.8499999997
1617235819,212098.2000000004
1617235820,214571.92999999982
1617235821,217578.18000000005
1617235822,208805.70999999976
1617235823,211257.58999999953
1617235824,220712.26000000015
1617235825,213243.6899999999
1617235826,217747.52999999994
1617235827,211664.3299999999
1617235828,217682.96999999962
1617235829,211658.96000000005
1617235830,215388.46999999962
1617235831,216471.24000000034
1617235832,214007.12000000032
1617235833,218897.92999999988
1617235834,220163.6499999998
1617235835,214114.8799999999
1617235836,216428.59999999971
1617235837,218897.61999999965
1617235838,219261.63000000056
1617235839,216467.68999999974
1617235840,219526.65999999997
1617235841,211903.91000000018
1617235842,218183.29000000015
1617235843,209944.30000000005
1617235844,213741.4099999999
1617235845,211871.7600000003
1617235846,213433.18999999997
1617235847,215892.86999999944
1617235848,219741.59999999948
1617235849,218658.2499999999
1617235850,215209.50999999963
1617235851,215478.65000000002
1617235852,220699.03999999957
1617235853,217219.95999999964
1617235854,214330.07999999975
1617235855,218650.84
1617235856,218357.90000000014
1617235857,207119.05999999997
1617235858,201070.4499999996
1617235859,196289.20000000007
1617235860,194111.6099999997
1617235861,210272.43999999997
1617235862,221385.31999999995
1617235863,211434.56999999975
1617235864,221065.10999999952
1617235865,221498.88999999972
1617235866,220405.76000000065
1617235867,222246.23999999985
1617235868,217453.3899999997
1617235869,216541.76999999993
1617235870,216366.65000000008
1617235871,215173.03999999983
1617235872,214578.85999999952
1617235873,208998.9599999996
1617235874,206625.50999999972
1617235875,202947.4599999997
1617235876,205476.48999999985
1617235877,207977.57999999964
1617235878,206080.67999999982
1617235879,219413.75999999992
1617235880,209031.9599999997
1617235881,212589.80999999994
1617235882,206792.23999999996
1617235883,217067.76999999947
1617235884,212252.1400000001
1617235885,218637.23999999993
1617235886,210642.77999999974
1617235887,217747.50000000032
1617235888,215932.10999999937
1617235889,221512.01999999973
1617235890,219920.99000000008
1617235891,211467.45999999985
1617235892,215609.24999999997
1617235893,221410.8499999996
1617235894,213577.0399999996
1617235895,217902.0499999998
1617235896,216692.44999999972
1617235897,219191.8599999999
1617235898,213514.76999999996
1617235899,221616.9699999998
1617235900,211433.1999999999
1617235901,222863.2899999998
1617235902,217992.56999999986
1617235903,221807.42999999982
1617235904,216497.8399999999
1617235905,216809.47000000023
1617235906,221642.63
1617235907,221529.40000000014
1617235908,217746.89999999967
1617235909,212328.8299999999
1617235910,210510.4999999999
1617235911,208284.75999999995
1617235912,205600.22999999975
1617235913,202879.00999999943
1617235914,201557.5099999995
1617235915,204755.75999999978
1617235916,208923.1400000001
1617235917,217411.0399999997
1617235918,214225.08000000002
1617235919,216140.58
1617235920,222807.64999999962
1617235921,219279.73999999987
1617235922,227067.24999999983
1617235923,219316.61999999968
1617235924,222080.57000000007
1617235925,219697.5199999998
1617235926,219682.9699999996
1617235927,224436.11999999938
1617235928,219636.0399999998
1617235929,224466.57000000004
1617235930,224884.12000000008
1617235931,218303.60999999996
1617235932,219816.8599999999
1617235933,224616.5499999998
1617235934,223757.49999999962
1617235935,220003.40999999992
1617235936,223936.61999999933
1617235937,217017.4399999995
1617235938,222060.75999999975
1617235939,219795.31000000003
1617235940,223186.63999999987
1617235941,222692.61000000028
1617235942,218648.36999999973
1617235943,220139.86000000007
1617235944,227443.96000000037
1617235945,221961.9099999999
1617235946,223549.8199999999
1617235947,212757.26000000015
1617235948,223967.10000000012
1617235949,212139.45000000007
1617235950,224529.01999999967
1617235951,212534.25999999957
1617235952,200465.39000000004
1617235953,201425.5899999997
1617235954,199436.5599999998
1617235955,207888.44000000024
1617235956,221719.4499999995
1617235957,217143.23999999985
1617235958,228869.44999999984
1617235959,220459.00999999992
1617235960,221105.72000000026
1617235961,221312.38999999996
1617235962,224641.27999999945
1617235963,220935.75999999995
1617235964,219797.3899999999
1617235965,214160.55999999974
1617235966,220894.5099999998
1617235967,218841.15999999974
1617235968,220965.45999999988
1617235969,222553.60999999946
1617235970,213311.3099999997
1617235971,222344.3899999998
1617235972,219962.17999999982
1617235973,223121.78999999992
1617235974,223619.43999999994
1617235975,215644.41999999984
1617235976,223655.24999999974
1617235977,220168.38999999958
1617235978,225764.18999999945
1617235979,223289.19999999998
1617235980,219531.14000000004
1617235981,229933.9300000001
1617235982,217260.94999999934
1617235983,221125.92999999973
1617235984,221821.35999999964
1617235985,222106.62999999998
1617235986,221301.34999999983
1617235987,219627.71000000022
1617235988,216599.97999999963
1617235989,219841.71000000008
1617235990,227020.49
1617235991,225940.25000000026
1617235992,218391.35000000024
1617235993,196832.53000000003
1617235994,214106.06999999983
1617235995,222396.00999999975
1617235996,221430.08999999994
1617235997,213678.89999999956
1617235998,218689.7399999998
1617235999,218536.11999999953
1617236000,229735.64999999973
1617236001,218986.09999999974
1617236002,219386.25000000012
1617236003,220238.20000000016
1617236004,224920.12999999998
1617236005,219501.39999999985
1617236006,220223.98999999955
1617236007,221343.98000000004
1617236008,221783.4899999996
1617236009,221744.51999999993
1617236010,221991.31999999972
1617236011,217564.10999999987
1617236012,221349.6400000004
1617236013,219845.17999999982
1617236014,225882.01999999981
1617236015,218280.49999999977
1617236016,223230.75000000023
1617236017,221812.63000000053
1617236018,224696.0200000001
1617236019,212610.2499999997
1617236020,216669.94000000003
1617236021,221749.55999999976
1617236022,218129.56
1617236023,224936.18999999997
1617236024,218245.24999999974
1617236025,222869.98999999996
1617236026,222009.9199999997
1617236027,219135.01000000018
1617236028,220851.8
1617236029,216594.3599999998
1617236030,221653.35000000006
1617236031,223850.4700000001
1617236032,218087.68999999983
1617236033,224104.01000000007
1617236034,221233.9699999999
1617236035,232118.15999999995
1617236036,222958.46000000008
1617236037,221609.3700000008
1617236038,214426.0699999999
1617236039,228282.59999999995
1617236040,222527.0399999999
1617236041,228277.6900000003
1617236042,221562.55000000008
1617236043,227192.77000000028
1617236044,225013.89999999967
1617236045,209614.02000000002
1617236046,209777.0699999997
1617236047,213169.96000000005
1617236048,213355.9199999996
1617236049,211939.7999999997
1617236050,227700.06000000003
1617236051,220199.25999999983
1617236052,232554.1499999997
1617236053,222525.2799999995
1617236054,225550.68999999997
1617236055,228822.79000000027
1617236056,219580.31999999983
1617236057,227268.49
1617236058,229175.8199999996
1617236059,220275.1700000002
1617236060,220422.2299999999
1617236061,220611.44999999984
1617236062,225362.03999999998
1617236063,224583.09000000008
1617236064,220804.84999999983
1617236065,222041.8199999994
1617236066,222012.72999999992
1617236067,222883.82999999975
1617236068,223304.8899999999
1617236069,222885.66999999975
1617236070,221164.73999999964
1617236071,226615.06999999954
1617236072,216947.07000000018
1617236073,225169.41999999987
1617236074,215764.93000000005
1617236075,224323.97999999975
1617236076,218431.20999999973
1617236077,216223.92999999993
1617236078,214947.03000000026
1617236079,215330.44999999992
1617236080,223971.96999999954
1617236081,221268.29999999955
1617236082,218746.93
1617236083,220565.51999999987
1617236084,220216.76999999976
1617236085,223611.66000000012
1617236086,223662.3099999998
1617236087,221257.91999999972
1617236088,221795.79999999946
1617236089,219721.08999999965
1617236090,222282.22999999972
1617236091,214914.18999999986
1617236092,223377.07000000027
1617236093,217665.2999999998
1617236094,224660.0899999996
1617236095,221257.6499999998
1617236096,224803.6099999995
1617236097,219141.9199999998
1617236098,226583.30999999982
1617236099,226393.2799999995
1617236100,219702.72999999992
1617236101,219049.83999999988
1617236102,223797.21999999962
1617236103,223585.18000000025
1617236104,222694.84999999986
1617236105,216953.10000000003
1617236106,221770.3399999998
1617236107,219353.6099999998
1617236108,222756.68000000025
1617236109,223674.57999999993
1617236110,216448.77999999982
1617236111,220431.20000000024
1617236112,222393.72000000018
1617236113,221289.79999999987
1617236114,220299.2900000001
1617236115,211229.5299999999
1617236116,221931.7700000001
1617236117,216209.79
1617236118,224047.78999999966
1617236119,224158.84999999983
1617236120,220715.30999999965
1617236121,226154.24999999997
1617236122,217640.56999999975
1617236123,221157.00999999972
1617236124,220847.8999999998
1617236125,217087.93000000002
1617236126,223935.38
1617236127,222958.3699999999
1617236128,219079.05
1617236129,218213.05999999997
1617236130,223087.03000000006
1617236131,225375.31999999975
1617236132,226790.00999999986
1617236133,223689.8800000002
1617236134,217416.58000000022
1617236135,224649.9099999994
1617236136,223749.74999999948
1617236137,227892.36999999947
1617236138,226698.46999999968
1617236139,209573.1599999996
1617236140,211053.1799999996
1617236141,211513.32000000004
1617236142,207364.1099999999
1617236143,214573.4100000001
1617236144,227104.87
1617236145,222116.31999999975
1617236146,223421.78000000012
1617236147,227938.9099999999
1617236148,225337.05999999968
1617236149,226763.1699999999
1617236150,224700.03999999995
1617236151,221338.35999999958
1617236152,224444.85
1617236153,220131.35999999926
1617236154,222164.73000000013
1617236155,220183.50000000038
1617236156,225657.46999999956
1617236157,227165.1399999997
1617236158,223321.40999999997
1617236159,219425.07000000012
1617236160,226325.4699999996
1617236161,223783.97999999957
1617236162,221696.91999999955
1617236163,223855.99999999988
1617236164,217228.63999999996
1617236165,231759.09999999971
1617236166,223081.7800000001
1617236167,220583.5299999995
1617236168,220271.09999999974
1617236169,224320.74999999997
1617236170,218823.56999999992
1617236171,221886.69999999966
1617236172,221398.94000000003
1617236173,227229.6999999999
1617236174,221004.83000000022
1617236175,227385.0999999996
1617236176,218640.76999999958
1617236177,222652.45999999967
1617236178,224733.15999999992
1617236179,219364.31999999975
1617236180,222282.26999999958
1617236181,218459.25000000035
1617236182,229451.71999999936
1617236183,223631.09999999963
1617236184,217755.43999999968
1617236185,222096.06999999977
1617236186,221280.22999999978
1617236187,221306.20999999985
1617236188,227488.6599999998
1617236189,217555.10999999943
1617236190,218058.02999999977
1617236191,217417.54999999976
1617236192,224795.88999999952
1617236193,220660.27999999924
1617236194,220074.2900000001
1617236195,216260.31999999934
1617236196,222196.12999999966
1617236197,217865.25999999998
1617236198,224782.29999999958
1617236199,218889.63999999946
1617236200,226883.52999999965
1617236201,224241.32999999952
1617236202,221285.95999999982
1617236203,222717.2799999997
1617236204,222621.3399999994
1617236205,230968.20999999982
1617236206,225608.0699999995
1617236207,219811.48999999982
1617236208,215777.2099999999
1617236209,219026.08999999947
1617236210,226008.51999999952
1617236211,222961.8799999997
1617236212,224530.16999999993
1617236213,220674.89999999962
1617236214,220084.51999999973
1617236215,226107.84999999922
1617236216,224916.26999999993
1617236217,225571.18999999983
1617236218,220044.36000000002
1617236219,227487.81999999977
1617236220,224582.81999999972
1617236221,224631.93999999994
1617236222,223294.21999999945
1617236223,225540.65999999963
1617236224,224308.63999999966
1617236225,221232.52999999965
1617236226,222593.66999999972
1617236227,218766.29999999967
1617236228,233740.61999999973
1617236229,222499.94999999995
1617236230,225962.69999999992
1617236231,228253.95999999967
1617236232,222953.8099999996
1617236233,223563.89999999982
1617236234,206377.17999999996
1617236235,211130.6099999995
1617236236,200711.98999999973
1617236237,217803.70999999967
1617236238,231368.03999999966
1617236239,225766.88999999984
1617236240,226936.88999999993
1617236241,222330.78999999978
1617236242,225269.91000000024
1617236243,227469.6199999997
1617236244,227828.52999999953
1617236245,229421.29999999958
1617236246,220314.4199999999
1617236247,224930.77999999977
1617236248,224565.0199999997
1617236249,226615.9299999996
1617236250,223354.0499999998
1617236251,221624.0300000001
1617236252,223796.1200000001
1617236253,226737.97999999954
1617236254,224258.7999999998
1617236255,226369.94999999992
1617236256,224647.46999999997
1617236257,222260.84999999992
1617236258,225545.06999999975
1617236259,219169.8299999998
1617236260,217103.30999999982
1617236261,209538.90999999986
1617236262,207642.04999999996
1617236263,210021.96999999942
1617236264,207948.88000000027
1617236265,201019.10999999993
1617236266,209420.3799999997
1617236267,218035.28000000003
1617236268,226335.7200000001
1617236269,220007.86999999962
1617236270,221310.31000000003
1617236271,221649.51999999996
1617236272,227804.39999999976
1617236273,223618.3599999996
1617236274,228165.5200000002
1617236275,223911.11999999997
1617236276,222540.3900000004
1617236277,227754.94999999978
1617236278,222711.67999999976
1617236279,224310.9400000003
1617236280,222594.97999999998
1617236281,222191.72999999957
1617236282,229256.9499999999
