timestamp,power_draw_W
1617462000,200508.22999999975
1617462001,203875.78000000038
1617462002,200681.27000000005
1617462003,205193.72999999992
1617462004,197483.49000000002
1617462005,204017.68000000002
1617462006,206020.5300000002
1617462007,201752.73000000013
1617462008,198475.09000000032
1617462009,200328.73999999973
1617462010,202894.6599999999
1617462011,193175.37999999977
1617462012,199880.88000000006
1617462013,198737.81000000017
1617462014,201891.8799999998
1617462015,207735.45000000007
1617462016,204886.38
1617462017,199428.03000000035
1617462018,198957.24000000005
1617462019,207060.31000000023
1617462020,206209.1999999999
1617462021,206097.97999999984
1617462022,201873.76000000047
1617462023,204230.3000000003
1617462024,200213.46000000028
1617462025,201667.70999999985
1617462026,205745.39999999964
1617462027,199667.82999999975
1617462028,203446.16999999963
1617462029,204591.20000000045
1617462030,192316.41999999987
1617462031,198626.83
1617462032,199936.97000000006
1617462033,179153.62000000023
1617462034,170739.61999999982
1617462035,196301.56999999998
1617462036,204937.68000000005
1617462037,203810.97000000018
1617462038,212226.73999999958
1617462039,204493.38000000003
1617462040,204861.50000000015
1617462041,202666.89
1617462042,200735.56000000046
1617462043,202192.7999999998
1617462044,201784.53000000012
1617462045,200437.2099999998
1617462046,203526.04000000018
1617462047,202782.09000000008
1617462048,201088.13000000012
1617462049,197774.6600000001
1617462050,195146.74999999997
1617462051,204450.1299999999
1617462052,199098.75000000012
1617462053,201791.33000000028
1617462054,201989.27000000008
1617462055,199518.26000000004
1617462056,201621.50000000035
1617462057,205585.51
1617462058,196083.9299999999
1617462059,195021.25999999995
1617462060,204506.99999999965
1617462061,203463.69000000006
1617462062,207979.32999999987
1617462063,206002.92000000016
1617462064,202101.83999999994
1617462065,209649.68
1617462066,206306.40999999992
1617462067,208350.53000000003
1617462068,203747.70000000027
1617462069,197227.25000000038
1617462070,201368.44000000024
1617462071,193619.6199999998
1617462072,183357.5099999998
1617462073,168036.2599999999
1617462074,168140.6800000002
1617462075,170416.82999999993
1617462076,164522.74000000005
1617462077,175934.70999999982
1617462078,208581.98000000007
1617462079,203140.3199999996
1617462080,199755.08000000007
1617462081,202149.69999999992
1617462082,200703.1900000001
1617462083,210319.53999999983
1617462084,204877.27000000014
1617462085,201211.76999999987
1617462086,202454.22000000006
1617462087,200260.5500000003
1617462088,206930.66000000012
1617462089,199098.6099999998
1617462090,201377.54
1617462091,201174.89000000016
1617462092,196729.85999999987
1617462093,196285.52000000022
1617462094,204897.99000000008
1617462095,206792.48999999982
1617462096,198162.89000000004
1617462097,204749.24000000025
1617462098,201269.3400000005
1617462099,208578.3099999998
1617462100,205150.34000000005
1617462101,207458.33999999973
1617462102,203410.27999999988
1617462103,211635.8200000002
1617462104,202857.47999999998
1617462105,196942.31000000008
1617462106,195497.5
1617462107,212299.76
1617462108,206695.99000000051
1617462109,204056.35000000015
1617462110,205059.48000000042
1617462111,200045.18000000002
1617462112,199671.41
1617462113,197911.63000000003
1617462114,187087.2199999999
1617462115,170840.01000000013
1617462116,170018.36999999994
1617462117,198549.59000000003
1617462118,204064.3299999998
1617462119,205473.4200000003
1617462120,199893.97999999984
1617462121,213056.25000000012
1617462122,202878.6200000001
1617462123,206105.6299999999
1617462124,199270.34999999983
1617462125,201991.3
1617462126,200604.15000000029
1617462127,201827.41999999966
1617462128,202402.4100000004
1617462129,201851.90000000017
1617462130,200980.3000000001
1617462131,209796.64999999994
1617462132,202731.15
1617462133,201445.79999999993
1617462134,201424.73999999982
1617462135,202635.55
1617462136,203467.58000000022
1617462137,199870.86999999997
1617462138,199097.70000000027
1617462139,200683.04
1617462140,200112.6200000001
1617462141,202823.2600000001
1617462142,203198.41000000024
1617462143,205258.27999999968
1617462144,201232.36999999968
1617462145,206375.85000000006
1617462146,201101.44000000012
1617462147,202571.12000000005
1617462148,202311.95000000024
1617462149,206200.2600000003
1617462150,199591.90999999995
1617462151,201315.41
1617462152,199784.97000000012
1617462153,195931.3799999998
1617462154,187022.0699999996
1617462155,172002.09999999995
1617462156,170568.55000000013
1617462157,177281.89
1617462158,207885.52000000025
